Customer_ID,Customer_Status,Age,Sex,Dependents,Education,Marital_Status,Income_Range,Credit_Card_Type,Account_Tenure_Months,Total_Products_Held,Inactive_Months_Last_Year,Customer_Contacts_Last_Year,Credit_Limit_Amount,Revolving_Balance,Available_Credit,Transaction_Amount_Change_Rate,Total_Transaction_Amount,Total_Transaction_Count,Transaction_Count_Change_Rate,Credit_Utilization_Ratio,Attrition_Probability_Class_1,Attrition_Probability_Class_2,Credit_Score,Predicted_Credit_Score_RF
768848658,Existing Customer,43,F,3,Unknown,Single,Unknown,Blue,37,2,3,1,16583.0,1797,14786.0,0.889,7823,87,0.673,0.108,0.00012373,0.99988,700.0167114179638,700.3957987284124
709895508,Existing Customer,42,M,3,Graduate,Married,Less than $40K,Blue,36,2,2,1,6153.0,974,5179.0,0.703,7434,92,0.586,0.158,7.1226e-05,0.99993,666.0175393150206,
711542358,Existing Customer,42,F,4,High School,Married,Less than $40K,Gold,36,2,3,2,15987.0,1187,14800.0,0.597,7471,88,0.467,0.074,0.00021128,0.99979,705.6632797108699,
718773333,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,40,3,2,2,5139.0,1799,3340.0,0.94,7548,89,0.618,0.35,0.00013121,0.99987,614.7082620833438,
816832383,Existing Customer,61,F,1,High School,Single,Less than $40K,Blue,56,3,2,2,3421.0,2266,1155.0,0.659,6932,75,0.744,0.662,0.00010386,0.9999,543.8583777736854,526.7235321199047
714042108,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,36,3,2,2,11000.0,1013,9987.0,0.697,7302,86,0.654,0.092,0.00010043,0.9999,692.1247895629166,
714664683,Existing Customer,46,F,4,Uneducated,Married,Less than $40K,Blue,37,3,3,3,2490.0,0,2490.0,0.835,8178,91,0.596,0.0,0.0003262,0.99967,713.9221216026756,
713894358,Existing Customer,51,M,2,Post-Graduate,Unknown,$80K - $120K,Gold,46,2,3,2,34516.0,814,33702.0,0.735,7889,98,0.508,0.024,0.00024383,0.99976,767.6230129532877,
715436883,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Blue,36,2,2,1,2490.0,1582,908.0,0.76,7719,86,0.623,0.635,8.381e-05,0.99992,519.153178578593,
715260558,Existing Customer,44,F,4,High School,Single,$40K - $60K,Blue,36,3,2,2,2055.0,0,2055.0,0.975,7674,80,0.633,0.0,0.00011604,0.99988,708.7795822381249,
713664258,Existing Customer,56,M,2,Unknown,Single,$40K - $60K,Blue,48,2,2,1,14344.0,2014,12330.0,0.726,7359,85,0.574,0.14,7.5449e-05,0.99992,704.3058660605657,
713364783,Existing Customer,42,F,1,Post-Graduate,Single,Less than $40K,Blue,28,3,3,0,3453.0,1010,2443.0,0.801,8108,85,0.7,0.292,7.3286e-05,0.99993,611.2669923384076,
718078008,Existing Customer,40,M,2,College,Divorced,$60K - $80K,Blue,36,3,2,1,20304.0,0,20304.0,0.809,7494,85,0.667,0.0,6.6734e-05,0.99993,734.2413331608738,729.2347760861769
798546408,Existing Customer,61,F,1,College,Single,Less than $40K,Blue,55,2,3,2,8283.0,1444,6839.0,0.698,7553,104,0.529,0.174,0.00016415,0.99984,698.8754363402392,683.0880271092888
779018508,Existing Customer,45,M,4,Uneducated,Single,$80K - $120K,Blue,35,2,2,2,11318.0,2082,9236.0,0.733,7179,93,0.632,0.184,0.00012274,0.99988,662.5342908240178,
802668333,Attrited Customer,49,M,2,Graduate,Single,$80K - $120K,Blue,43,2,3,3,2384.0,1919,465.0,0.5,3512,50,0.471,0.805,0.99671,0.00329379,457.7394015431868,458.3233261841962
718320933,Existing Customer,47,M,3,Uneducated,Married,$60K - $80K,Blue,36,2,3,1,11919.0,2347,9572.0,0.842,8257,96,0.574,0.197,0.00011574,0.99988,667.1226868212946,
789016983,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,32,2,5,1,2948.0,968,1980.0,0.946,7834,86,0.509,0.328,0.00012222,0.99988,605.3959415655784,
713907633,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,36,2,1,2,5397.0,1265,4132.0,0.676,7791,84,0.615,0.234,5.5564e-05,0.99994,644.0537951639493,
708474333,Existing Customer,42,M,3,Graduate,Married,$60K - $80K,Blue,29,3,3,1,12294.0,2517,9777.0,0.775,7906,87,0.611,0.205,0.00011256,0.99989,650.8669735276545,
778894233,Existing Customer,42,M,5,High School,Unknown,$80K - $120K,Blue,23,3,2,3,7253.0,0,7253.0,0.644,7595,83,0.804,0.0,0.00019213,0.99981,692.6677410895024,
717244683,Existing Customer,43,F,3,College,Married,Unknown,Blue,36,3,3,3,21922.0,1467,20455.0,0.696,7409,89,0.679,0.067,0.00030519,0.99969,716.0253165248236,
711410958,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,2,3,13452.0,2517,10935.0,0.781,7582,69,0.917,0.187,0.00019311,0.99981,654.4058748036878,
799711833,Existing Customer,50,F,3,College,Married,Unknown,Blue,44,2,1,3,24735.0,2296,22439.0,0.808,7910,95,0.557,0.093,9.3457e-05,0.99991,729.2964048690018,
714047733,Existing Customer,53,F,3,Graduate,Single,$40K - $60K,Blue,45,2,2,1,4942.0,2119,2823.0,0.718,7460,85,0.604,0.429,7.1226e-05,0.99993,599.1753711863536,
710061783,Attrited Customer,49,M,1,Graduate,Married,$40K - $60K,Blue,40,6,1,4,14973.0,0,14973.0,0.895,4517,59,0.439,0.0,0.9933,0.0067,717.555863548226,
711082908,Existing Customer,44,M,4,Uneducated,Single,$80K - $120K,Blue,31,3,2,3,19719.0,1303,18416.0,0.91,8385,97,0.565,0.066,0.00020643,0.99979,709.4857138557952,711.7981365083841
721190358,Existing Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,29,2,2,2,29690.0,2517,27173.0,0.769,7640,86,0.564,0.085,0.00013121,0.99987,710.6277983673414,
712760208,Existing Customer,42,F,4,Graduate,Married,Unknown,Blue,31,3,2,1,6751.0,1192,5559.0,0.776,7921,93,0.55,0.177,7.1987e-05,0.99993,654.8899439085588,656.3542511980601
751563933,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36,3,3,2,9484.0,2451,7033.0,0.637,7242,95,0.508,0.258,0.00018145,0.99982,639.8041015230663,
815498733,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,46,3,2,2,4333.0,1848,2485.0,0.634,7643,85,0.771,0.426,0.00012982,0.99987,601.9689313571522,
718433508,Existing Customer,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,5,2,2481.0,2119,362.0,0.801,8097,88,0.63,0.854,0.00021435,0.99979,444.7708673345773,
720935658,Existing Customer,57,F,4,Post-Graduate,Single,Less than $40K,Blue,45,2,2,3,3059.0,1744,1315.0,0.614,7709,89,0.561,0.57,0.00023623,0.99976,555.4947617238256,541.548329288386
714754533,Existing Customer,51,M,0,Doctorate,Single,$120K +,Platinum,44,3,2,3,34516.0,1925,32591.0,0.764,8012,87,0.582,0.056,0.00041292,0.99959,755.1170247627292,756.2941364562092
714713508,Existing Customer,49,M,2,Doctorate,Divorced,$80K - $120K,Blue,36,3,3,1,25178.0,1803,23375.0,0.767,7836,87,0.582,0.072,0.00015697,0.99984,721.5520757088445,
715038033,Existing Customer,61,M,1,Graduate,Single,Less than $40K,Blue,54,3,3,1,7169.0,629,6540.0,0.807,8216,80,0.509,0.088,0.00010182,0.9999,724.8628636594996,
809169858,Existing Customer,62,M,2,Graduate,Single,$60K - $80K,Blue,56,2,3,2,18224.0,1383,16841.0,0.705,7728,93,0.576,0.076,0.00017987,0.99982,745.408483248074,
718379358,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Silver,28,3,1,3,34516.0,2017,32499.0,0.93,8453,90,0.731,0.058,8.636e-05,0.99991,728.3314434105171,
779456508,Existing Customer,52,M,2,Graduate,Divorced,$60K - $80K,Blue,34,2,1,1,4813.0,0,4813.0,0.693,7477,91,0.655,0.0,3.3214e-05,0.99997,708.1376156207934,707.3328102817976
708907833,Existing Customer,38,F,1,High School,Single,Unknown,Blue,27,2,2,2,24965.0,2517,22448.0,0.851,7866,84,0.909,0.101,0.00010386,0.9999,696.6343971139987,705.2802512429257
708693558,Existing Customer,50,F,3,High School,Single,Less than $40K,Silver,38,3,2,2,12569.0,2167,10402.0,0.634,7344,95,0.696,0.172,0.00010374,0.9999,674.1963006429911,672.5547529012043
718665933,Existing Customer,43,M,3,Unknown,Divorced,$120K +,Blue,30,3,1,2,34516.0,2517,31999.0,0.77,7437,86,0.623,0.073,6.282e-05,0.99994,721.9062262342721,719.2992585712162
816073983,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,48,2,2,2,8259.0,1182,7077.0,0.822,7957,88,0.544,0.143,0.00011066,0.99989,697.8263439516467,
715851333,Existing Customer,42,M,4,High School,Married,$60K - $80K,Blue,27,2,3,2,13804.0,1903,11901.0,0.723,7376,97,0.54,0.138,0.00018339,0.99982,666.715591580382,
712884408,Existing Customer,43,F,1,High School,Single,Unknown,Blue,30,3,2,0,5700.0,1904,3796.0,0.649,7939,95,0.61,0.334,3.8311e-05,0.99996,604.5791288149594,
715404783,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,35,3,3,0,6448.0,1464,4984.0,0.615,7546,88,0.63,0.227,6.9589e-05,0.99993,644.5650925279292,
773356008,Existing Customer,57,M,2,Post-Graduate,Divorced,$60K - $80K,Blue,51,2,3,3,5479.0,1200,4279.0,0.798,7960,86,0.458,0.219,0.00035594,0.99964,676.3725992035969,662.7498030291657
789525408,Existing Customer,50,F,0,Uneducated,Married,Less than $40K,Blue,42,3,4,2,3749.0,1594,2155.0,0.738,7990,89,0.534,0.425,0.0001918,0.99981,596.157389029194,
721212258,Existing Customer,48,M,4,High School,Single,$120K +,Blue,40,2,3,3,30210.0,1946,28264.0,0.904,7403,88,0.544,0.064,0.00030842,0.99969,736.0417393520487,
719625933,Existing Customer,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807.0,1143,4664.0,0.785,8000,96,0.412,0.197,7.1226e-05,0.99993,656.8784302569229,
714304458,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,36,2,2,1,3605.0,0,3605.0,0.594,6800,78,0.814,0.0,6.9242e-05,0.99993,706.2965039714514,704.0907265349524
819975183,Existing Customer,44,F,4,College,Single,$40K - $60K,Silver,39,2,1,3,17077.0,2179,14898.0,0.738,7391,75,0.705,0.128,8.5347e-05,0.99991,695.9665936815652,693.0812211662778
785515533,Existing Customer,43,F,2,College,Married,Less than $40K,Blue,37,3,3,1,5380.0,1337,4043.0,0.845,8947,93,0.576,0.249,0.00010546,0.99989,647.5689407526764,
720712533,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Gold,36,2,1,3,34516.0,761,33755.0,0.716,7499,88,0.571,0.022,0.00011075,0.99989,748.2559371811915,
709861008,Existing Customer,47,M,4,Post-Graduate,Married,$80K - $120K,Blue,30,3,3,1,27720.0,2414,25306.0,0.752,8520,89,0.589,0.087,0.00013386,0.99987,713.7206379367168,
713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3,2,1,18341.0,1060,17281.0,0.718,7584,85,0.7,0.058,9.3132e-05,0.99991,719.8417748526206,
712580958,Existing Customer,38,M,1,High School,Single,$120K +,Blue,30,2,1,1,27712.0,2130,25582.0,0.654,7399,91,0.717,0.077,3.0307e-05,0.99997,710.6443444989554,
719473458,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,42,3,2,1,8285.0,1359,6926.0,0.634,7205,84,0.826,0.164,6.9242e-05,0.99993,676.7813384627797,
711764733,Existing Customer,41,F,4,Uneducated,Unknown,$40K - $60K,Silver,36,3,2,3,19704.0,0,19704.0,0.682,7766,81,0.62,0.0,0.00018652,0.99981,734.843713989235,
794124708,Existing Customer,47,M,2,Graduate,Unknown,$80K - $120K,Blue,41,2,2,2,21325.0,2197,19128.0,0.647,7053,69,0.865,0.103,0.00011382,0.99989,711.3630815908797,
780707733,Existing Customer,41,M,1,Graduate,Married,$80K - $120K,Blue,30,3,3,2,34516.0,2109,32407.0,0.703,6832,87,0.706,0.061,0.00016883,0.99983,722.2331251738956,718.432569037512
780620883,Existing Customer,49,F,2,Uneducated,Single,$40K - $60K,Blue,37,2,1,3,7045.0,1293,5752.0,0.628,7381,98,0.607,0.184,9.5249e-05,0.9999,661.0086734908708,
720849708,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,37,3,3,1,14388.0,2517,11871.0,0.709,7042,85,0.635,0.175,0.00011377,0.99989,672.5117507197913,
789312033,Attrited Customer,48,F,4,Post-Graduate,Single,Less than $40K,Blue,38,3,3,3,3874.0,460,3414.0,1.023,4921,51,0.645,0.119,0.99733,0.00267072,664.3920583142449,
778742358,Existing Customer,44,M,4,Graduate,Married,$60K - $80K,Blue,24,2,2,2,4752.0,0,4752.0,0.679,7517,76,0.617,0.0,0.00011937,0.99988,690.4085113232261,
719658858,Existing Customer,50,F,4,Doctorate,Married,Unknown,Silver,36,3,2,1,34516.0,2096,32420.0,0.666,7042,73,0.553,0.061,9.4127e-05,0.99991,734.0835286116179,
713425383,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,46,2,3,2,7484.0,1939,5545.0,0.994,4923,56,0.333,0.259,0.99395,0.00605,641.9180515704688,636.8406781935845
770842833,Attrited Customer,49,F,3,High School,Married,Unknown,Silver,36,2,3,3,34516.0,1273,33243.0,0.977,4777,51,0.457,0.037,0.99639,0.00361254,729.0296874516957,
712029783,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Silver,36,2,2,1,34516.0,2253,32263.0,0.853,7836,93,0.603,0.065,6.6879e-05,0.99993,737.1791356230872,
718893333,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,36,3,3,2,18336.0,2077,16259.0,0.718,7509,84,0.647,0.113,0.00018665,0.99981,697.5716326479484,
711203658,Existing Customer,46,M,3,Graduate,Unknown,$40K - $60K,Blue,34,3,6,1,2259.0,1346,913.0,0.813,7745,88,0.517,0.596,8.8856e-05,0.99991,527.0877847823267,527.171996517879
718567758,Existing Customer,41,M,1,College,Married,$40K - $60K,Blue,32,3,4,2,10682.0,1334,9348.0,0.702,7332,92,0.614,0.125,0.00019837,0.9998,674.7835790242931,
771719283,Existing Customer,39,F,4,Doctorate,Married,Less than $40K,Blue,27,2,1,1,8587.0,1324,7263.0,0.897,8854,92,0.643,0.154,5.0408e-05,0.99995,662.3543316191871,
717926358,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,30,3,1,0,5494.0,2142,3352.0,1.014,8328,78,0.733,0.39,2.0316e-05,0.99998,589.5852393150022,
779751258,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,31,2,1,2,1946.0,1183,763.0,0.806,8423,82,0.708,0.608,5.5077e-05,0.99994,521.3452662366099,
774491958,Existing Customer,53,M,3,High School,Single,$60K - $80K,Blue,47,2,1,3,6228.0,1738,4490.0,0.829,8284,77,0.604,0.279,9.3448e-05,0.99991,654.0676134615603,655.7236041682887
713428833,Existing Customer,42,M,3,Unknown,Married,$80K - $120K,Blue,32,2,1,3,7537.0,1239,6298.0,0.854,7613,90,0.579,0.164,0.00010566,0.99989,660.0479545871981,
714166833,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Silver,34,3,3,2,13609.0,1432,12177.0,0.836,7796,77,0.791,0.105,0.00016865,0.99983,691.1053493357496,695.9177788546771
809464608,Attrited Customer,47,F,3,High School,Married,Unknown,Silver,31,3,3,2,34516.0,2517,31999.0,0.618,2691,42,0.5,0.073,0.99394,0.00606,698.0156799703219,
789681708,Existing Customer,46,M,3,Uneducated,Married,$60K - $80K,Gold,33,3,1,3,34516.0,713,33803.0,0.772,7750,82,0.608,0.021,0.00011387,0.99989,744.5567255077751,
713102733,Existing Customer,38,F,3,Graduate,Single,Less than $40K,Gold,31,2,3,2,15987.0,1766,14221.0,0.791,8195,94,0.679,0.11,0.00021503,0.99978,689.8516093859557,
715195383,Existing Customer,46,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,2,2,2391.0,1625,766.0,0.662,7649,101,0.603,0.68,0.00011811,0.99988,505.1310609197089,
812408058,Existing Customer,39,M,2,Unknown,Unknown,$120K +,Blue,34,2,2,2,34516.0,1082,33434.0,0.629,7845,92,0.533,0.031,0.00012511,0.99987,743.8563978112344,
787226508,Existing Customer,47,M,2,College,Single,$60K - $80K,Blue,41,2,3,3,20811.0,1302,19509.0,0.793,7192,82,0.708,0.063,0.00029411,0.99971,723.3705010993696,
713537733,Existing Customer,46,M,4,Doctorate,Unknown,$60K - $80K,Gold,36,2,2,3,34516.0,1426,33090.0,0.823,7582,95,0.696,0.041,0.00033469,0.99967,743.0049741861689,
715170183,Existing Customer,45,M,2,Graduate,Married,$40K - $60K,Blue,36,2,1,3,3735.0,2113,1622.0,0.684,7059,82,0.577,0.566,9.2637e-05,0.99991,538.0860342913601,539.3302907389653
717109983,Existing Customer,50,F,2,High School,Married,$40K - $60K,Blue,39,3,2,2,2275.0,2138,137.0,0.742,7768,83,0.729,0.94,0.00011065,0.99989,432.9639658087753,
713208033,Existing Customer,43,F,3,High School,Married,Less than $40K,Blue,36,2,3,0,7350.0,1360,5990.0,0.744,7679,64,0.684,0.185,6.6935e-05,0.99993,660.9769884371424,
712788258,Existing Customer,48,M,3,College,Married,$40K - $60K,Blue,34,2,2,1,1913.0,1405,508.0,0.699,7265,80,0.905,0.734,6.9248e-05,0.99993,482.589727444636,
758382183,Existing Customer,50,F,3,Graduate,Unknown,Less than $40K,Blue,43,2,3,3,4249.0,789,3460.0,0.925,8186,93,0.722,0.186,0.0003139,0.99969,671.4277816298732,672.7976347324507
715469583,Existing Customer,40,F,2,Graduate,Unknown,$40K - $60K,Blue,36,3,1,2,2136.0,1250,886.0,0.74,7782,88,0.66,0.585,5.5077e-05,0.99994,533.9812082402757,533.8618309854114
709235058,Existing Customer,46,M,4,College,Married,$40K - $60K,Silver,36,3,2,2,18956.0,1694,17262.0,0.702,8032,88,0.66,0.089,0.00010486,0.9999,708.4992409863775,710.5225057228811
714786483,Existing Customer,45,M,4,College,Single,$60K - $80K,Blue,35,2,2,3,13445.0,1186,12259.0,0.56,7377,82,0.608,0.088,0.00019519,0.9998,695.4866672774145,
713299758,Existing Customer,53,M,1,High School,Single,Less than $40K,Blue,36,3,3,3,8979.0,1289,7690.0,0.651,7422,87,0.673,0.144,0.00027604,0.99972,674.2463719237616,
771912408,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,38,3,3,1,6674.0,1402,5272.0,0.695,7468,92,0.614,0.21,0.00010848,0.99989,654.9276332035184,
721445658,Existing Customer,52,F,2,Post-Graduate,Single,Less than $40K,Blue,34,3,3,3,6265.0,1677,4588.0,0.769,8162,89,0.589,0.268,0.00035594,0.99964,633.5468957820108,633.6347695296843
719787633,Existing Customer,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516.0,1913,32603.0,0.84,7535,92,0.673,0.055,5.3222e-05,0.99995,738.550700219495,
713697933,Existing Customer,47,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,2,2,34516.0,1264,33252.0,0.774,7827,77,0.54,0.037,0.00011703,0.99988,745.5304448635113,744.0882840717152
712208658,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,33,1,2,1,13165.0,1255,11910.0,0.81,8126,95,0.667,0.095,6.6728e-05,0.99993,693.4617829266454,
708219108,Existing Customer,49,M,3,College,Divorced,$80K - $120K,Blue,38,2,3,3,9959.0,1143,8816.0,0.661,7300,77,0.638,0.115,0.00030519,0.99969,687.2774016739754,
709065483,Existing Customer,40,F,3,College,Divorced,$40K - $60K,Blue,28,2,2,3,9243.0,2019,7224.0,0.707,7841,82,0.608,0.218,0.00019313,0.99981,640.4099143367149,
715237683,Existing Customer,53,F,4,Graduate,Single,Less than $40K,Blue,44,1,1,3,4737.0,1649,3088.0,0.748,7802,88,0.492,0.348,9.7154e-05,0.9999,623.2429420375544,
712925808,Attrited Customer,51,F,1,Unknown,Married,$40K - $60K,Blue,36,2,3,2,2710.0,0,2710.0,0.999,4724,60,0.395,0.0,0.99464,0.00536,693.7686685887898,
788931558,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,32,1,2,2,2000.0,1739,261.0,0.821,7694,85,0.7,0.87,0.00011065,0.99989,440.665253588174,
717521508,Existing Customer,41,M,3,High School,Single,$80K - $120K,Gold,28,2,2,0,34516.0,2098,32418.0,0.746,6932,87,0.526,0.061,4.8796e-05,0.99995,719.2027050421987,
713688933,Existing Customer,42,F,0,Unknown,Married,Less than $40K,Blue,28,1,1,1,8798.0,1509,7289.0,0.845,8020,74,0.721,0.172,3.1329e-05,0.99997,654.5336908657839,
712405908,Existing Customer,50,M,2,High School,Unknown,$120K +,Blue,40,1,2,3,24670.0,1623,23047.0,0.791,7772,76,0.652,0.066,0.0001861,0.99981,729.4127968488132,
789298833,Existing Customer,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,1,2,3,23453.0,0,23453.0,0.727,7555,96,0.574,0.0,0.00019683,0.9998,746.2758580188926,
715729683,Existing Customer,44,M,3,High School,Single,$120K +,Silver,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032,0.00010374,0.9999,747.6201440628188,749.1871806903127
717682233,Existing Customer,49,M,4,Uneducated,Married,$60K - $80K,Blue,36,1,2,2,6139.0,1585,4554.0,0.713,7906,80,0.633,0.258,0.00012274,0.99988,638.5508187009075,
712266633,Existing Customer,51,F,2,Unknown,Married,$40K - $60K,Blue,36,2,2,1,14800.0,1020,13780.0,0.896,8796,94,0.593,0.069,7.5449e-05,0.99992,712.612149127997,
719272458,Existing Customer,53,F,5,Graduate,Single,$40K - $60K,Blue,41,2,1,3,9815.0,1699,8116.0,0.62,7962,89,0.561,0.173,9.5638e-05,0.9999,678.6074214914917,674.111608309252
780769308,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,29,1,3,2,3919.0,2278,1641.0,0.672,7685,85,0.518,0.581,0.00020735,0.99979,524.7392901765776,
721468533,Existing Customer,59,M,1,Graduate,Single,Unknown,Blue,36,1,5,2,12265.0,1412,10853.0,0.643,7470,82,0.783,0.115,0.00018857,0.99981,687.9661672275852,
816615633,Existing Customer,47,F,2,Doctorate,Married,$40K - $60K,Blue,42,2,3,1,3256.0,2035,1221.0,0.655,7075,89,0.648,0.625,0.00015697,0.99984,530.4930002573818,527.4690378488476
720167508,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,35,1,2,1,19000.0,2389,16611.0,0.81,7664,74,0.721,0.126,7.3235e-05,0.99993,693.6863541984826,690.9246633964448
711152658,Existing Customer,44,M,4,Graduate,Single,$120K +,Silver,36,2,2,1,34516.0,1635,32881.0,0.768,7219,86,0.564,0.047,6.5045e-05,0.99993,739.2411135499428,
771772083,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,1,1,13197.0,0,13197.0,0.681,8424,84,0.787,0.0,3.4833e-05,0.99997,730.7632005333805,
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739,55,0.486,0.0,0.99452,0.00548,728.0182386418958,
709372608,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,31,1,1,2,23457.0,2517,20940.0,0.676,7370,96,0.627,0.107,5.9391e-05,0.99994,697.1093582481452,
788907033,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Blue,26,1,3,1,5238.0,2077,3161.0,0.656,7321,73,0.659,0.397,0.00010545,0.99989,574.5235846762248,
711136008,Existing Customer,41,M,4,Graduate,Single,$80K - $120K,Blue,33,1,1,3,31560.0,1298,30262.0,0.681,7641,93,0.632,0.041,9.7154e-05,0.9999,733.6849542259552,740.2034330607191
716691783,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,2,2,3,6218.0,2517,3701.0,0.716,7689,84,0.68,0.405,0.00019311,0.99981,593.3912700668382,
812618883,Existing Customer,47,M,2,High School,Divorced,Unknown,Silver,42,1,2,2,34516.0,2019,32497.0,0.706,7774,95,0.583,0.058,9.9979e-05,0.9999,749.6579961047391,750.7556098783023
715908558,Existing Customer,44,M,0,Graduate,Unknown,$60K - $80K,Silver,36,1,1,1,29572.0,1584,27988.0,0.738,7566,88,0.6,0.054,2.5753e-05,0.99997,731.8565169034904,
718024908,Existing Customer,52,F,2,Graduate,Unknown,Less than $40K,Blue,40,2,1,3,2743.0,1705,1038.0,0.605,6993,97,0.54,0.622,9.2637e-05,0.99991,526.6348111461822,
709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726,0.00020424,0.9998,481.4140412407734,
824177733,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,49,1,2,3,9678.0,1710,7968.0,0.745,7682,90,0.579,0.177,0.0001861,0.99981,689.9798534601305,
719784708,Existing Customer,49,M,0,Unknown,Married,$80K - $120K,Blue,36,1,2,1,26882.0,1673,25209.0,0.691,7409,89,0.534,0.062,6.4745e-05,0.99994,724.7103901138836,725.0891500468989
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215,8.0767e-05,0.99992,653.1697837875441,646.9145710717531
712453308,Existing Customer,46,M,4,High School,Divorced,$40K - $60K,Silver,36,2,2,3,15034.0,1356,13678.0,0.754,7737,84,0.75,0.09,0.00017635,0.99982,700.9218429810453,704.6113774955705
721008933,Existing Customer,44,F,2,Graduate,Divorced,$40K - $60K,Blue,36,1,1,2,3107.0,1995,1112.0,0.668,7535,87,0.673,0.642,5.5077e-05,0.99994,516.9515114374807,515.1614106893257
720859533,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,39,2,1,1,12214.0,2379,9835.0,0.769,8426,105,0.544,0.195,3.2288e-05,0.99997,674.4214719877074,
789556533,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue,45,2,2,3,23070.0,1701,21369.0,0.846,8070,81,0.688,0.074,0.00020077,0.9998,735.2358077538946,
717656433,Existing Customer,50,F,2,Graduate,Single,Less than $40K,Blue,40,1,2,2,2167.0,988,1179.0,0.619,7199,83,0.729,0.456,0.00011382,0.99989,576.7148928894289,574.2123021359372
792524358,Existing Customer,55,M,3,High School,Single,$80K - $120K,Gold,49,2,1,3,34516.0,810,33706.0,0.787,7917,95,0.667,0.023,0.00010766,0.99989,773.4316381735554,
758211483,Existing Customer,45,M,5,Unknown,Married,$60K - $80K,Blue,38,1,2,3,6895.0,2314,4581.0,0.84,8778,85,0.604,0.336,0.00021724,0.99978,624.5349851477092,
801380808,Attrited Customer,44,M,2,Doctorate,Married,$80K - $120K,Blue,38,1,2,1,25894.0,2517,23377.0,1.046,4847,49,0.815,0.097,0.99003,0.00997,702.4899621557598,
716329383,Attrited Customer,46,F,3,Graduate,Single,Less than $40K,Blue,36,4,2,3,3138.0,986,2152.0,1.002,4724,56,0.806,0.314,0.99499,0.00501,600.1886709065554,
716871633,Existing Customer,49,M,1,Uneducated,Single,$120K +,Blue,38,2,2,3,12055.0,1858,10197.0,0.645,7222,93,0.5,0.154,0.00018475,0.99982,678.191688123781,
718491708,Existing Customer,53,F,2,College,Single,Unknown,Blue,38,2,3,3,16592.0,1435,15157.0,0.76,7642,89,0.648,0.086,0.00029411,0.99971,707.4362378596795,
787502883,Existing Customer,60,F,1,Doctorate,Single,Unknown,Silver,48,1,2,1,34516.0,1542,32974.0,0.603,7443,98,0.556,0.045,8.4243e-05,0.99992,762.4815438835132,
